node1	label	node2
P6078	data_type	external-identifier
P6079	data_type	external-identifier
P608	data_type	item
P6080	data_type	external-identifier
P6081	data_type	external-identifier
P6082	data_type	external-identifier
P6083	data_type	external-identifier
P6084	data_type	item
P6086	data_type	item
P6087	data_type	item
P6088	data_type	quantity
P6089	data_type	quantity
P609	data_type	item
P6090	data_type	external-identifier
P6091	data_type	external-identifier
P6092	data_type	external-identifier
P6093	data_type	external-identifier
P6094	data_type	external-identifier
P6095	data_type	item
P6096	data_type	external-identifier
P6097	data_type	external-identifier
P6098	data_type	external-identifier
P6099	data_type	item
P610	data_type	item
P6100	data_type	external-identifier
P6101	data_type	external-identifier
P6102	data_type	external-identifier
P6103	data_type	external-identifier
P6104	data_type	item
P6105	data_type	external-identifier
P6106	data_type	item
P6107	data_type	url
P6108	data_type	url
P6109	data_type	external-identifier
P611	data_type	item
P6110	data_type	external-identifier
P6111	data_type	external-identifier
P6112	data_type	item
P6113	data_type	external-identifier
P6114	data_type	external-identifier
P6115	data_type	external-identifier
P6116	data_type	item
P6117	data_type	external-identifier
P6118	data_type	item
P6119	data_type	external-identifier
P612	data_type	item
P6120	data_type	external-identifier
P6122	data_type	external-identifier
P6123	data_type	external-identifier
P6124	data_type	external-identifier
P6125	data_type	quantity
P6126	data_type	external-identifier
P6127	data_type	external-identifier
P6128	data_type	external-identifier
P613	data_type	string
P6130	data_type	external-identifier
P6131	data_type	external-identifier
P6132	data_type	external-identifier
P6133	data_type	external-identifier
P6134	data_type	external-identifier
P6135	data_type	external-identifier
P6136	data_type	external-identifier
P6137	data_type	external-identifier
P6138	data_type	external-identifier
P6139	data_type	external-identifier
P6140	data_type	external-identifier
P6141	data_type	external-identifier
P6142	data_type	external-identifier
P6143	data_type	external-identifier
P6144	data_type	external-identifier
P6145	data_type	external-identifier
P6146	data_type	external-identifier
P6147	data_type	external-identifier
P6148	data_type	external-identifier
P6149	data_type	item
P6150	data_type	external-identifier
P6151	data_type	external-identifier
P6152	data_type	external-identifier
P6153	data_type	item
P6154	data_type	external-identifier
P6155	data_type	external-identifier
P6156	data_type	external-identifier
P6157	data_type	external-identifier
P6158	data_type	external-identifier
P6159	data_type	external-identifier
P6160	data_type	external-identifier
P6161	data_type	external-identifier
P6162	data_type	external-identifier
P6163	data_type	external-identifier
P6164	data_type	external-identifier
P6165	data_type	external-identifier
P6166	data_type	item
P6167	data_type	external-identifier
P6168	data_type	external-identifier
P6169	data_type	external-identifier
P617	data_type	string
P6170	data_type	external-identifier
P6171	data_type	external-identifier
P6172	data_type	external-identifier
P6173	data_type	external-identifier
P6174	data_type	external-identifier
P6175	data_type	external-identifier
P6176	data_type	external-identifier
P6177	data_type	external-identifier
P6178	data_type	external-identifier
P6179	data_type	external-identifier
P618	data_type	item
P6180	data_type	external-identifier
P6181	data_type	external-identifier
P6182	data_type	external-identifier
P6183	data_type	external-identifier
P6184	data_type	item
P6185	data_type	item
P6186	data_type	item
P6187	data_type	external-identifier
P6188	data_type	external-identifier
P6189	data_type	external-identifier
P619	data_type	time
P6190	data_type	external-identifier
P6191	data_type	item
P6192	data_type	external-identifier
P6193	data_type	item
P6194	data_type	external-identifier
P6195	data_type	item
P6196	data_type	external-identifier
P6197	data_type	external-identifier
P6198	data_type	external-identifier
P6199	data_type	external-identifier
P620	data_type	time
P6200	data_type	external-identifier
P6201	data_type	external-identifier
P6202	data_type	external-identifier
P6204	data_type	external-identifier
P6205	data_type	external-identifier
P6206	data_type	external-identifier
P6208	data_type	monolingualtext
P6209	data_type	external-identifier
P621	data_type	time
P6210	data_type	external-identifier
P6211	data_type	external-identifier
P6212	data_type	item
P6213	data_type	external-identifier
P6214	data_type	external-identifier
P6215	data_type	external-identifier
P6216	data_type	item
P6217	data_type	external-identifier
P6218	data_type	external-identifier
P6219	data_type	external-identifier
P622	data_type	time
P6220	data_type	external-identifier
P6221	data_type	external-identifier
P6222	data_type	external-identifier
P6223	data_type	external-identifier
P6224	data_type	item
P6225	data_type	external-identifier
P6226	data_type	external-identifier
P6227	data_type	external-identifier
P6228	data_type	external-identifier
P6229	data_type	external-identifier
P6230	data_type	external-identifier
P6231	data_type	external-identifier
P6232	data_type	external-identifier
P6233	data_type	external-identifier
P6234	data_type	external-identifier
P6235	data_type	external-identifier
P6237	data_type	item
P6238	data_type	external-identifier
P6239	data_type	external-identifier
P624	data_type	item
P6240	data_type	external-identifier
P6241	data_type	item
P6242	data_type	external-identifier
P6243	data_type	item
P6244	data_type	external-identifier
P6245	data_type	external-identifier
P6246	data_type	external-identifier
P6247	data_type	external-identifier
P6248	data_type	external-identifier
P6249	data_type	quantity
P625	data_type	string
P6250	data_type	external-identifier
P6251	data_type	monolingualtext
P6252	data_type	external-identifier
P6253	data_type	external-identifier
P6254	data_type	string
P6255	data_type	external-identifier
P6256	data_type	external-identifier
P6257	data_type	quantity
P6258	data_type	quantity
P6259	data_type	item
P626	data_type	string
P6260	data_type	quantity
P6261	data_type	quantity
P6262	data_type	external-identifier
P6263	data_type	external-identifier
P6264	data_type	external-identifier
P6265	data_type	external-identifier
P6266	data_type	external-identifier
P6267	data_type	external-identifier
P6268	data_type	external-identifier
P6269	data_type	url
P627	data_type	string
P6271	data_type	item
P6272	data_type	quantity
P6274	data_type	quantity
P6275	data_type	item
P6276	data_type	external-identifier
P6277	data_type	external-identifier
P6278	data_type	external-identifier
P6279	data_type	external-identifier
P628	data_type	external-identifier
P6280	data_type	string
P6281	data_type	external-identifier
P6282	data_type	external-identifier
P6283	data_type	external-identifier
P6284	data_type	external-identifier
P6285	data_type	external-identifier
P6286	data_type	external-identifier
P6287	data_type	external-identifier
P6288	data_type	external-identifier
P6289	data_type	external-identifier
P629	data_type	item
P6290	data_type	external-identifier
P6291	data_type	item
P6292	data_type	external-identifier
P6293	data_type	external-identifier
P6294	data_type	external-identifier
P6295	data_type	external-identifier
P6296	data_type	external-identifier
P6297	data_type	external-identifier
P6298	data_type	external-identifier
P6299	data_type	external-identifier
P630	data_type	external-identifier
P6300	data_type	external-identifier
P6301	data_type	external-identifier
P6302	data_type	external-identifier
P6303	data_type	external-identifier
P6304	data_type	external-identifier
P6305	data_type	external-identifier
P6306	data_type	external-identifier
P6307	data_type	external-identifier
P6308	data_type	external-identifier
P6309	data_type	external-identifier
P631	data_type	item
P6310	data_type	external-identifier
P6311	data_type	external-identifier
P6312	data_type	external-identifier
P6313	data_type	external-identifier
P6314	data_type	external-identifier
P6315	data_type	external-identifier
P6316	data_type	external-identifier
P6317	data_type	external-identifier
P6318	data_type	external-identifier
P6319	data_type	external-identifier
P632	data_type	external-identifier
P6320	data_type	external-identifier
P6321	data_type	external-identifier
P6322	data_type	external-identifier
P6323	data_type	external-identifier
P6324	data_type	external-identifier
P6325	data_type	external-identifier
P6326	data_type	external-identifier
P6327	data_type	external-identifier
P6328	data_type	external-identifier
P6329	data_type	external-identifier
P633	data_type	external-identifier
P6330	data_type	external-identifier
P6331	data_type	external-identifier
P6332	data_type	external-identifier
P6333	data_type	monolingualtext
P6334	data_type	external-identifier
P6335	data_type	external-identifier
P6336	data_type	external-identifier
P6337	data_type	external-identifier
P6338	data_type	item
P6339	data_type	item
P634	data_type	item
P6340	data_type	external-identifier
P6341	data_type	external-identifier
